#{"t_start": 1766708368.2664728, "env_id": "BipedalWalker-v3"}
r,l,t
-56.346666,1600,1813.656014
-45.935023,1600,1814.509205
-56.065814,1600,1817.674553
-56.435029,1600,1818.488007
-59.192974,1600,1819.355789
-37.527107,1600,1820.143422
-56.608756,1600,1820.974989
-54.235175,1600,1823.677069
-54.160137,1600,1824.523353
-49.10022,1600,1825.363123
-48.222179,1600,1826.226312
-56.591614,1600,1827.029336
-56.414236,1600,1828.756782
-56.982891,1600,1829.572567
-53.525136,1600,1830.433205
-53.645887,1600,1831.214912
-29.281415,1600,1832.101366
-97.321518,335,1832.331398
-120.633543,103,1832.403076
-55.115609,1600,1834.831109
-53.618714,1600,1835.665801
-53.465959,1600,1836.600044
-54.266527,1600,1837.414037
-35.535572,1600,1838.297278
-56.899064,1600,1840.059941
-55.226514,1600,1840.877923
-35.194793,1600,1841.753672
-56.611765,1600,1842.614353
-39.728897,1600,1843.51085
-56.115199,1600,1846.160964
-55.779976,1600,1846.946841
-57.236691,1600,1847.779632
-58.803244,1600,1848.58129
-55.984432,1600,1849.391083
-103.400224,465,1849.702658
-33.202841,1600,1851.923655
-34.678888,1600,1852.74597
-59.800365,1600,1853.56795
-56.260543,1600,1854.517054
-32.7945,1600,1855.370316
-39.435244,1600,1857.011061
-56.403291,1600,1857.833608
-59.076225,1600,1858.644805
-58.508706,1600,1859.478431
-50.878968,1600,1860.438781
-54.418371,1600,1863.134193
-53.922906,1600,1863.946221
-56.243214,1600,1864.887118
-55.564288,1600,1865.698649
-55.511134,1600,1866.515408
-55.13926,1600,1868.201933
-31.822674,1600,1869.038032
-55.695355,1600,1869.894797
-53.864116,1600,1870.721766
-47.538336,1600,1871.601308
-55.677053,1600,1874.1847
-44.815232,1600,1875.120222
-52.042688,1600,1875.991542
-54.229016,1600,1876.854234
-42.347987,1600,1877.684562
-94.597368,311,1877.90182
-54.77469,1600,1880.260417
-54.51508,1600,1881.118976
-54.868013,1600,1881.919146
-50.884689,1600,1882.746667
-55.09148,1600,1883.590642
-27.338624,1600,1885.274188
-35.559882,1600,1886.197177
-50.685231,1600,1887.020684
-54.998808,1600,1887.875748
-51.275646,1600,1888.689034
-51.001319,1600,1891.204532
-53.364609,1600,1892.049921
-50.478758,1600,1892.885762
-52.824749,1600,1893.712589
-51.146227,1600,1894.547862
-51.504491,1600,1896.460273
-54.835024,1600,1897.267637
-53.306817,1600,1898.089025
-51.238647,1600,1898.986556
-51.069556,1600,1899.812685
-49.329197,1600,1902.359385
-36.287553,1600,1903.239509
-31.923957,1600,1904.082617
-33.64191,1600,1904.908428
-48.660903,1600,1905.767091
-94.911449,1144,1907.571203
-50.146728,1600,1908.497472
-46.710201,1600,1909.345896
-51.484075,1600,1910.356531
-47.258498,1600,1911.214839
-50.908566,1600,1912.079847
-47.589291,1600,1913.780612
-35.579763,1600,1914.670986
-47.437174,1600,1915.606686
-47.673556,1600,1916.442671
-47.377941,1600,1917.403332
-27.155684,1600,1920.019413
-27.029367,1600,1920.854755
-35.636793,1600,1921.666291
-49.60209,1600,1922.479882
-34.388647,1600,1923.296875
-21.447668,1600,1925.876629
-27.173125,1600,1926.65087
-30.924258,1600,1927.649822
-45.211409,1600,1928.461452
-45.294251,1600,1929.278785
-46.085548,1600,1931.037077
-30.573821,1600,1931.881163
-45.581522,1600,1932.705782
-45.121536,1600,1933.510865
-35.925306,1600,1934.411379
-85.105315,949,1935.902038
-28.337118,1600,1936.962814
-32.839038,1600,1937.887929
-34.99415,1600,1938.697075
-38.34086,1600,1939.506673
-46.381932,1600,1940.312695
-46.910403,1600,1942.018843
-44.362374,1600,1942.86358
-46.267675,1600,1943.692749
-39.820011,1600,1944.542866
-31.431075,1600,1945.421926
-44.923665,1600,1947.922597
-44.991868,1600,1948.850053
-44.809465,1600,1949.709294
-46.645435,1600,1950.552902
-47.319768,1600,1951.360928
-47.495337,1600,1953.933667
-44.504089,1600,1954.756551
-47.60589,1600,1955.602852
-30.014968,1600,1956.460276
-46.857027,1600,1957.320501
-92.322247,259,1957.494826
-115.919783,133,1957.584581
-47.123393,1600,1959.163666
-45.211478,1600,1959.995708
-29.619891,1600,1960.987872
-47.38898,1600,1961.817381
-41.078196,1600,1962.611441
-28.978757,1600,1965.201946
-38.619718,1600,1966.006638
-47.027054,1600,1966.814933
-33.227363,1600,1967.699852
-37.428731,1600,1968.55612
-15.632189,1600,1970.392664
-27.643229,1600,1971.178872
-35.269896,1600,1972.022734
-38.518991,1600,1972.800708
-38.679429,1600,1973.660676
-48.493478,1600,1976.23973
-41.440908,1600,1977.06061
-40.549752,1600,1977.890169
-49.484478,1600,1978.721776
-13.383068,1600,1979.677173
-92.915802,239,1979.85081
-48.833095,1600,1982.221262
-51.223271,1600,1983.064645
-50.857125,1600,1983.871539
-51.174764,1600,1984.704306
-49.432236,1600,1985.54197
-98.256795,370,1985.782023
-114.115526,71,1985.829315
-50.014038,1600,1987.266167
-42.646157,1600,1988.161812
-48.760493,1600,1988.919234
-48.712997,1600,1989.780967
-40.954774,1600,1990.729147
-113.270386,66,1990.795998
-119.305778,116,1990.888272
-34.431502,1600,1993.321322
-26.865291,1600,1994.173454
-19.962314,1600,1995.054723
-46.574803,1600,1995.871044
-50.4736,1600,1996.71393
-47.451739,1600,1998.374393
-50.228375,1600,1999.191811
-20.837636,1600,1999.99774
-87.663476,222,2000.148687
-49.77218,1600,2001.114074
-80.62242,979,2002.609965
-91.827343,219,2002.768847
-13.574592,1600,2003.791474
-28.993205,1600,2004.674073
-24.568072,1600,2005.535969
-24.040069,1600,2006.386543
-28.973035,1600,2007.268508
-112.977557,134,2007.353702
-46.515436,1600,2009.819834
-7.541457,1600,2010.641139
-12.477567,1600,2011.713063
-11.206617,1600,2012.668421
-25.215555,1600,2013.546543
-27.214849,1600,2015.320371
-48.433494,1600,2016.184868
-28.727294,1600,2016.977481
-26.836759,1600,2017.790749
-87.98968,210,2017.896494
-27.403223,1600,2020.434762
-23.814799,1600,2021.509954
-48.198831,1600,2022.323476
-28.286383,1600,2023.20314
-25.124326,1600,2024.018719
-97.090268,348,2024.274459
-73.058639,467,2025.960865
-26.95356,1600,2026.825275
-24.80008,1600,2027.724789
-37.033126,1600,2028.535123
-11.183403,1600,2029.443391
-97.808971,379,2029.698539
-117.531863,766,2030.22073
-28.134345,1600,2031.08569
16.065602,1600,2032.068154
-17.64123,1600,2032.888818
-88.543419,180,2032.980735
-9.919667,1600,2033.917108
-92.10377,251,2034.083773
-25.379102,1600,2036.509511
-31.681829,1600,2037.344035
-27.630972,1600,2038.191941
-23.146669,1600,2039.071503
-27.241951,1600,2039.903867
-27.968157,1600,2041.635446
-24.651133,1600,2042.57666
-30.118145,1600,2043.421802
-39.158849,1600,2044.227626
-27.732607,1600,2045.097182
-83.538855,1004,2046.626235
-28.705465,1600,2047.631571
-32.208339,1600,2048.462835
-29.568849,1600,2049.290873
-20.240007,1600,2050.134452
-11.124322,1600,2051.090078
-89.309744,198,2051.214983
-28.770708,1600,2053.798278
-42.58542,1600,2054.638461
-42.717349,1600,2055.462335
-51.875647,1600,2056.296017
-23.499634,1600,2057.117577
-31.914719,1600,2058.797209
-12.100044,1600,2059.62001
-32.358723,1600,2060.47916
-26.544031,1600,2061.273288
-43.374409,1600,2062.241478
-42.173921,1600,2064.955472
-13.361742,1600,2065.783273
-27.635032,1600,2066.612036
-34.986441,1600,2067.438863
-37.741018,1600,2068.275254
-117.838496,159,2068.389439
-51.784754,1600,2069.948186
-26.965132,1600,2070.816586
-52.861659,1600,2071.785355
-52.877936,1600,2072.625336
-30.137437,1600,2073.591913
-120.281073,857,2075.130604
-41.125656,1600,2076.269951
-7.580321,1600,2077.202118
-23.90518,1600,2078.034512
-40.923019,1600,2078.861611
-24.360881,1600,2079.705858
-94.356378,286,2079.89518
-40.352415,1600,2082.284936
-51.697699,1600,2083.117765
-22.87649,1600,2083.982684
10.263978,1600,2084.871551
-34.727551,1600,2085.731949
-23.372197,1600,2087.400105
-25.900272,1600,2088.24045
-23.632461,1600,2089.088606
-24.903804,1600,2089.913043
-26.188269,1600,2090.718953
-89.125995,252,2092.580768
-27.303239,1600,2093.381534
-26.100434,1600,2094.393486
-26.181219,1600,2095.236679
-39.105384,1600,2096.097205
-25.44045,1600,2097.862095
-25.265877,1600,2098.72821
-26.103971,1600,2099.586555
-25.441661,1600,2100.443768
-43.87699,1600,2101.287246
-41.71894,1600,2103.829883
-57.100041,1600,2104.80158
-54.04294,1600,2105.597784
-37.588478,1600,2106.62116
-31.677124,1600,2107.496058
-33.003312,1600,2110.074877
-46.750425,1600,2110.929837
-42.802214,1600,2111.792905
-59.307888,1600,2112.597884
-56.223389,1600,2113.420999
-55.58759,1600,2115.255265
-40.013386,1600,2116.166835
-46.798804,1600,2117.110646
-26.925005,1600,2118.379833
-26.095454,1600,2119.210907
-48.921168,1600,2121.750521
-38.776255,1600,2122.62304
-51.266072,1600,2123.474
-30.480816,1600,2124.288531
-43.838486,1600,2125.207308
-44.496218,1600,2127.859906
-33.265787,1600,2128.722781
-36.776268,1600,2129.659053
-47.318018,1600,2130.570065
-51.017196,1600,2131.464777
-117.735484,91,2131.531419
-56.994587,1600,2133.165549
-50.101045,1600,2134.036238
-58.958354,1600,2134.893435
-56.730488,1600,2135.925946
-54.518813,1600,2136.819241
-35.179834,1600,2139.367677
-57.518671,1600,2140.203487
-33.692593,1600,2141.058901
-27.09267,1600,2141.906789
-48.875126,1600,2142.725507
-58.236284,1600,2144.606316
-58.979555,1600,2145.427389
-57.342667,1600,2146.475618
-55.589295,1600,2147.308971
-49.017702,1600,2148.135416
-111.17064,59,2148.174804
-55.57633,1600,2150.680223
-56.254174,1600,2151.544899
-52.284203,1600,2152.363621
-39.333739,1600,2153.212063
-48.47742,1600,2154.046725
-46.267932,1600,2156.758356
-47.713934,1600,2157.5968
-38.966813,1600,2158.455046
-32.561918,1600,2159.289866
-38.225163,1600,2160.088113
-114.498456,85,2160.168303
-45.100741,1600,2161.775939
-52.765717,1600,2162.629313
-50.088074,1600,2163.446687
-42.52762,1600,2164.283165
-54.358101,1600,2165.142105
-115.203978,718,2166.552892
-39.191837,1600,2167.887269
-43.828425,1600,2168.697575
-39.655298,1600,2169.573145
-57.691892,1600,2170.414883
-47.392636,1600,2171.337216
-85.335701,904,2172.007367
-57.965238,1600,2173.136955
-48.354804,1600,2174.021071
-40.655767,1600,2174.856002
-42.93616,1600,2175.683549
-39.638094,1600,2176.523969
-102.105717,429,2177.870084
-90.769361,231,2178.040551
-98.112086,370,2178.271169
-51.893318,1600,2179.266116
-39.554939,1600,2180.111464
-31.638215,1600,2181.088217
-40.001165,1600,2181.917372
-32.612907,1600,2182.737105
-102.721664,475,2183.081931
-51.953881,1600,2185.30971
-38.227552,1600,2186.171253
-27.206956,1600,2186.993441
-32.04417,1600,2187.847644
-52.67741,1600,2188.801116
-38.187296,1600,2190.497967
-53.049687,1600,2191.341058
-49.374223,1600,2192.144866
-48.212588,1600,2192.955299
-32.119176,1600,2193.76906
-85.047406,838,2195.244424
-52.701954,1600,2196.358655
-52.576648,1600,2197.190107
-48.743347,1600,2198.009178
-27.576641,1600,2198.975728
-38.97384,1600,2199.803309
-37.849812,1600,2201.527622
-34.502003,1600,2202.368933
-50.790611,1600,2203.213311
-38.737964,1600,2204.056167
-47.79303,1600,2204.873927
-26.4875,1600,2207.435629
-37.035072,1600,2208.226175
-39.687846,1600,2209.16696
-36.95824,1600,2210.012787
-45.998216,1600,2210.957238
-18.739876,1600,2213.683111
-32.365764,1600,2214.50508
-22.380293,1600,2215.349408
-35.883817,1600,2216.213157
-31.996978,1600,2216.998659
-31.366544,1600,2218.683141
-22.764771,1600,2219.608792
-33.805222,1600,2220.439352
-30.647368,1600,2221.268903
-26.358421,1600,2222.090194
-68.991806,675,2223.436901
-32.468078,1600,2224.639055
-44.41461,1600,2225.445929
-36.45154,1600,2226.265408
-27.591518,1600,2227.083207
-35.153745,1600,2227.94788
-28.686399,1600,2230.635222
-38.412621,1600,2231.53313
-40.897751,1600,2232.387363
-27.514356,1600,2233.202057
-28.757875,1600,2234.033297
-125.240584,93,2234.097918
-30.029785,1600,2235.737931
-37.587905,1600,2236.544069
-25.67502,1600,2237.431154
-32.628706,1600,2238.225678
-41.951247,1600,2239.038824
-41.186775,1600,2241.743984
-47.267053,1600,2242.592842
-30.646197,1600,2243.469348
-31.683442,1600,2244.316994
-22.984856,1600,2245.188302
-100.290719,427,2245.551944
-31.035699,1600,2246.974939
-21.350254,1600,2247.939085
-43.929463,1600,2248.787561
-31.345301,1600,2249.622973
-34.197635,1600,2250.566546
-92.000581,219,2250.784945
-42.256181,1600,2253.202859
-33.002668,1600,2254.012773
-33.105658,1600,2254.895554
-42.316505,1600,2255.743322
-39.944073,1600,2256.567001
-30.225195,1600,2259.14019
-30.960316,1600,2260.067687
-30.737861,1600,2260.947369
-87.316106,207,2261.118904
-32.136961,1600,2261.988297
-36.259708,1600,2263.699603
-22.952313,1600,2264.60686
-31.040089,1600,2265.441255
-39.31936,1600,2266.274363
-30.060961,1600,2267.246275
-112.101911,65,2267.296224
-110.362541,60,2267.342824
-32.435997,1600,2270.182081
-45.697483,1600,2271.339692
-41.084597,1600,2272.349963
-31.406092,1600,2273.335759
-34.294147,1600,2274.235214
-43.474733,1600,2276.077052
-45.702112,1600,2276.897263
-41.548659,1600,2277.729584
-32.945181,1600,2278.530804
-40.793435,1600,2279.321272
-40.65922,1600,2282.333893
-36.048317,1600,2283.300168
-32.715992,1600,2284.107165
-44.320175,1600,2284.973311
-44.829469,1600,2285.794522
-113.132019,71,2285.840826
-42.341189,1600,2288.299166
-41.875684,1600,2289.144574
-43.262091,1600,2289.97185
-43.062102,1600,2290.813074
-43.847514,1600,2291.645906
-42.45312,1600,2293.525493
-44.408847,1600,2294.378775
-32.285659,1600,2295.214218
-41.870504,1600,2296.035228
-42.383147,1600,2296.866604
-42.418776,1600,2299.375073
-31.061459,1600,2300.227255
-43.679231,1600,2301.049034
-42.591756,1600,2301.931592
-42.250873,1600,2302.846599
-42.591052,1600,2304.726869
-42.592404,1600,2305.558766
-29.938094,1600,2306.374108
-42.430816,1600,2307.193825
-31.28306,1600,2308.010915
-44.796869,1600,2310.564804
-44.831699,1600,2311.408932
-42.520634,1600,2312.20945
-43.457607,1600,2313.12331
-42.532295,1600,2314.088006
-42.808247,1600,2316.686298
-44.732532,1600,2317.558101
-45.331075,1600,2318.41968
-44.983766,1600,2319.232994
-35.539492,1600,2320.075108
-116.670918,112,2320.147713
-110.949039,92,2320.225436
-37.597423,1600,2321.759491
-44.466563,1600,2322.649161
-44.768192,1600,2323.599642
-37.707788,1600,2324.545556
-44.709748,1600,2325.360256
-47.153924,1600,2327.960669
-27.968817,1600,2328.807475
-46.485505,1600,2329.655558
-32.893652,1600,2330.571427
-86.628452,186,2330.671653
-124.565884,954,2331.337662
-43.698537,1600,2332.361311
-31.712723,1600,2333.191771
-31.02872,1600,2334.160099
-44.361494,1600,2335.093122
-47.011088,1600,2335.967201
-101.917953,456,2337.191421
-19.8176,1600,2338.658753
-44.745805,1600,2339.478695
-20.085796,1600,2340.32964
-42.971914,1600,2341.163229
-4.566586,1600,2342.123574
-97.902572,369,2342.372001
-90.579459,216,2342.514418
-12.720511,1600,2344.707659
-86.78488,166,2344.844797
-31.55028,1600,2345.694425
-40.713961,1600,2346.541779
-22.127835,1600,2347.546503
-119.958248,242,2347.717322
-40.698196,1600,2349.245085
-43.065744,1600,2350.072275
-38.397564,1600,2350.970166
-44.417392,1600,2352.037237
-44.312095,1600,2353.187993
-35.876542,1600,2356.547716
-27.805224,1600,2357.559956
-41.511629,1600,2358.486524
-40.044033,1600,2359.380764
-39.092044,1600,2360.2252
-16.522233,1600,2362.998663
-33.872829,1600,2363.766818
-38.560484,1600,2364.647166
-37.955406,1600,2365.506464
-39.094872,1600,2366.457434
-28.66359,1600,2368.170898
-35.797781,1600,2368.958208
-27.181047,1600,2369.786775
-39.775956,1600,2370.615633
-28.036035,1600,2371.595011
-26.77016,1600,2374.21803
-38.610661,1600,2375.085403
-40.18844,1600,2375.981545
-38.50001,1600,2376.931682
-40.105678,1600,2377.887503
-37.650467,1600,2379.565907
-87.774755,207,2379.704162
-37.99835,1600,2380.550993
-27.205994,1600,2381.403284
-38.477781,1600,2382.255085
-25.563754,1600,2384.789155
-37.575131,1600,2385.652443
-35.896082,1600,2386.586502
-42.439889,1600,2387.455659
-88.89551,236,2387.578891
-99.77951,400,2387.831856
-92.582943,266,2388.007385
-27.794928,1600,2390.205462
-31.706175,1600,2391.010087
-34.924131,1600,2391.846463
-22.551529,1600,2392.677195
-31.91769,1600,2393.506102
-41.081562,1600,2395.160882
-88.093651,231,2395.316204
-33.076687,1600,2396.118268
-27.197703,1600,2396.946105
-26.572738,1600,2397.814314
-22.120467,1600,2400.37546
-38.080325,1600,2401.208132
-24.889111,1600,2402.045451
-43.883394,1600,2402.885245
-45.783977,1600,2403.712259
-34.349176,1600,2405.426196
-28.910772,1600,2406.291525
-36.954357,1600,2407.336562
-32.775082,1600,2408.131882
-24.561631,1600,2408.980514
-115.487067,75,2409.033679
-31.541277,1600,2411.59476
-36.793047,1600,2412.428732
-33.260719,1600,2413.265164
-33.033367,1600,2414.06612
-37.879327,1600,2414.876371
-38.376635,1600,2417.606386
-35.168192,1600,2418.647945
-21.633274,1600,2419.649106
-32.552025,1600,2420.56145
-26.932458,1600,2421.4084
-34.920491,1600,2423.108456
-87.27414,219,2423.232163
-22.200336,1600,2424.057473
-26.370682,1600,2424.909353
-46.607918,1600,2425.742082
-21.552013,1600,2428.484555
-28.434857,1600,2429.273394
-33.660711,1600,2430.079489
-38.315226,1600,2430.911694
-21.455399,1600,2431.726346
-33.401487,1600,2433.431521
-47.932744,1600,2434.278088
-45.416922,1600,2435.141966
-40.996528,1600,2435.935085
-86.619421,221,2436.090124
-33.400314,1600,2438.840418
-39.432804,1600,2439.695668
-34.637513,1600,2440.531009
-20.372808,1600,2441.406697
-35.038295,1600,2442.271271
-26.425029,1600,2444.842027
-33.228823,1600,2445.675917
-27.291267,1600,2446.581208
-28.105172,1600,2447.37531
-27.987991,1600,2448.259184
-87.463801,207,2449.416988
-17.883763,1600,2450.253809
-22.524241,1600,2451.207172
-20.478375,1600,2452.01906
-25.487806,1600,2452.876989
-109.157376,70,2452.92824
-89.968143,225,2453.074074
-32.219204,1600,2455.523786
-24.412596,1600,2456.330197
-23.402044,1600,2457.146397
-32.990546,1600,2457.958701
-37.899616,1600,2458.810407
-73.836339,801,2459.526665
-90.254693,236,2459.68854
-30.076089,1600,2461.558878
-46.41499,1600,2462.451531
-29.810107,1600,2463.2352
-42.379343,1600,2464.231568
-22.850031,1600,2465.481797
-97.247547,382,2465.879879
-90.218,243,2466.030079
-47.038562,1600,2467.336137
-39.225662,1600,2468.179014
-22.400799,1600,2469.020494
-29.107614,1600,2470.023809
-27.918473,1600,2470.935303
-89.916178,234,2471.101236
-88.653719,211,2471.250126
-45.764568,1600,2473.557371
-29.764298,1600,2474.350902
-45.486468,1600,2475.242389
-24.360213,1600,2476.114368
-43.653958,1600,2476.936722
-45.015589,1600,2478.651258
-43.356476,1600,2479.439486
-41.749418,1600,2480.398446
-46.462882,1600,2481.251933
-35.081589,1600,2482.107437
-25.327482,1600,2484.701097
-47.845607,1600,2485.487699
-34.27571,1600,2486.351257
-28.001547,1600,2487.140534
-43.906791,1600,2487.942165
-107.416978,570,2488.335209
-90.576121,221,2488.514633
-90.595179,234,2488.685697
-34.44647,1600,2490.516115
-32.283569,1600,2491.417204
-38.321022,1600,2492.238724
-33.795576,1600,2493.141573
-30.859492,1600,2494.006701
-35.983994,1600,2495.707634
-39.43406,1600,2496.553774
-34.252192,1600,2497.433022
-26.663742,1600,2498.256464
-24.596993,1600,2499.141924
-31.491118,1600,2501.906103
-33.331905,1600,2502.778807
-35.984371,1600,2503.624032
-30.694099,1600,2504.489061
-31.400119,1600,2505.350714
-111.58499,103,2505.421402
-32.988528,1600,2507.239411
-23.521827,1600,2508.047071
-47.772491,1600,2508.892418
-25.116503,1600,2509.759788
-32.747264,1600,2510.73307
-42.455245,1600,2513.666406
-28.404695,1600,2514.59801
-37.702164,1600,2515.409523
-29.466464,1600,2516.253218
-19.223221,1600,2517.137851
-47.729958,1600,2519.742062
-25.040738,1600,2520.585544
-21.352902,1600,2521.470874
-26.399646,1600,2522.384425
-46.404767,1600,2523.199121
-36.800188,1600,2524.883186
-33.824759,1600,2525.668301
-25.034088,1600,2526.50975
-35.937595,1600,2527.321767
-33.801898,1600,2528.272355
-31.697709,1600,2530.846657
-32.432667,1600,2531.668412
-31.996528,1600,2532.621313
-27.315552,1600,2533.488462
-24.390697,1600,2534.298066
-32.795957,1600,2536.028063
-30.263395,1600,2536.845558
-30.695266,1600,2537.67082
-21.370715,1600,2538.505596
-32.169191,1600,2539.327865
-27.114262,1600,2541.93891
-40.938429,1600,2542.914595
-28.408327,1600,2543.729624
-31.016384,1600,2544.59398
-24.238931,1600,2545.438114
-76.461308,541,2545.818798
-96.398337,383,2547.019455
-90.584877,260,2547.184216
-27.713893,1600,2548.095378
-30.251063,1600,2548.914342
-29.963389,1600,2549.719573
-38.060622,1600,2550.587705
-30.224434,1600,2551.411026
-29.967188,1600,2553.243208
-47.241571,1600,2554.051245
-35.426212,1600,2554.846233
-29.970819,1600,2555.713883
-46.046466,1600,2556.626183
-30.410012,1600,2559.16839
-30.740563,1600,2560.065693
-29.144949,1600,2560.91659
-27.543663,1600,2561.928503
-28.533373,1600,2562.776454
-30.508222,1600,2565.474387
-27.396049,1600,2566.320829
-27.393827,1600,2567.113152
-29.942871,1600,2567.930466
-27.407778,1600,2568.792327
-27.403864,1600,2570.455257
-28.027644,1600,2571.310242
-46.791921,1600,2572.167969
-27.468378,1600,2573.069097
-30.1369,1600,2574.013254
-22.427618,1600,2576.638285
-31.000612,1600,2577.478516
-22.768694,1600,2578.34315
-39.358428,1600,2579.271891
-20.290502,1600,2580.079079
-22.52988,1600,2581.786854
-22.064112,1600,2582.621688
-30.680041,1600,2583.456335
-31.305916,1600,2584.457573
-40.929741,1600,2585.307243
-47.311571,1600,2587.857188
-21.088393,1600,2588.698255
-37.498069,1600,2589.542514
-1.902032,1600,2590.402345
-33.991497,1600,2591.274612
-47.179987,1600,2593.815903
-28.366945,1600,2594.683869
-22.124741,1600,2595.63104
-23.980919,1600,2596.460579
-36.217015,1600,2597.323296
-102.968831,622,2597.758714
-32.848689,1600,2599.023306
-20.956609,1600,2599.871708
-39.152478,1600,2600.695072
-36.835601,1600,2601.517884
-33.76984,1600,2602.370957
-78.985397,649,2602.795108
-24.137111,1600,2604.939393
-23.484632,1600,2605.934659
-23.613913,1600,2606.778349
-29.642292,1600,2607.623653
-21.078633,1600,2608.503422
-28.843858,1600,2610.178351
-30.144589,1600,2611.043225
-30.083896,1600,2611.868346
-24.149706,1600,2612.713603
-29.835396,1600,2613.546839
-30.11064,1600,2616.371272
-28.087314,1600,2617.208263
-30.885913,1600,2618.010209
-32.190332,1600,2618.853453
-32.191551,1600,2619.723614
-29.000703,1600,2622.353958
-27.063294,1600,2623.217399
-27.135042,1600,2624.060225
-27.574618,1600,2624.87697
-22.690805,1600,2625.699943
-25.485238,1600,2627.536331
-29.005953,1600,2628.343215
-28.393622,1600,2629.315662
-27.495028,1600,2630.098498
-27.048612,1600,2630.952574
-39.370482,1600,2633.532345
-33.719848,1600,2634.336144
-29.615321,1600,2635.214338
-34.322282,1600,2636.044837
-32.693482,1600,2637.077431
-89.434267,200,2637.230858
-36.990253,963,2637.940784
-20.280243,1600,2638.871846
-25.413444,1600,2639.693508
-31.169016,1600,2640.577487
-28.983356,1600,2641.356529
-35.614458,1600,2642.21666
-70.745513,679,2643.619455
-20.843002,1600,2644.89189
-43.396079,1600,2645.744217
-41.860281,1600,2646.621443
-25.560459,1600,2647.559625
-26.65267,1600,2648.401319
-29.129036,1600,2651.087587
-29.276693,1600,2651.930882
-30.547233,1600,2652.775682
-40.864717,1600,2653.570555
-37.606564,1600,2654.42407
-29.589179,1600,2656.106453
-30.290246,1600,2656.970079
-32.842186,1600,2657.926658
-28.430224,1600,2658.727496
-37.451199,1600,2659.572327
-33.055781,1600,2662.386699
-22.258265,1600,2663.181179
-33.212788,1600,2664.007828
-30.347535,1600,2664.84222
-30.033774,1600,2665.609334
-44.555267,1600,2668.282209
-29.347469,1600,2669.102622
-28.19274,1600,2669.893337
-26.054983,1600,2670.718832
-31.580808,1600,2671.490013
-24.108572,1600,2673.151726
-24.457411,1600,2673.978024
-37.191633,1600,2674.843379
-33.675677,1600,2675.665951
-24.196251,1600,2676.546618
-43.280129,1600,2679.322404
-23.373048,1600,2680.122174
-33.178036,1600,2681.131808
-34.018639,1600,2681.963423
-45.511286,1600,2682.828758
-32.368656,1600,2684.455388
-32.667595,1600,2685.306118
-42.543202,1600,2686.131967
-29.616699,1600,2686.976568
-29.602627,1600,2687.783296
-29.420869,1600,2690.48067
-23.702184,1600,2691.300365
-46.998382,1600,2692.125688
-45.214486,1600,2692.975487
-46.407785,1600,2693.782532
-38.109218,1600,2696.315686
-47.536974,1600,2697.161781
-44.158492,1600,2698.100423
-26.966324,1600,2698.948434
-30.434822,1600,2699.870804
-99.343999,470,2700.170981
-38.634627,1600,2701.511318
-32.337444,1600,2702.331685
-40.410999,1600,2703.131802
-46.053409,1600,2704.033767
-48.596541,1600,2704.967369
-26.382611,1600,2707.547525
-48.200461,1600,2708.383278
-27.845025,1600,2709.227292
-39.19226,1600,2710.226725
-27.752904,1600,2711.080759
-47.561665,1600,2712.747773
-28.142498,1600,2713.697023
-24.258039,1600,2714.517291
-30.901844,1600,2715.414576
-47.175934,1600,2716.229192
-47.753449,1600,2718.911619
-44.649963,1600,2720.163897
-46.480454,1600,2721.414522
-46.17954,1600,2722.259401
-43.896672,1600,2723.097833
-50.595638,1600,2725.629861
-87.526579,213,2725.76772
-48.646256,1600,2726.583197
-47.855485,1600,2727.380473
-48.939422,1600,2728.207495
-48.640045,1600,2729.864412
-51.280945,1600,2730.767326
-23.92283,1600,2731.649923
-22.740287,1600,2732.487957
-49.453842,1600,2733.334529
-35.982207,1600,2735.907515
-50.090661,1600,2736.780809
-25.533342,1600,2737.63589
-23.927636,1600,2738.478854
-46.813754,1600,2739.308319
-43.041988,1600,2741.019162
-33.208263,1600,2741.982543
-45.623587,1600,2742.791993
-27.593462,1600,2743.707684
-47.984129,1600,2744.619939
-89.206831,192,2745.611908
-49.504913,1600,2747.153626
-51.839963,1600,2747.970287
-49.740243,1600,2748.761955
-51.633659,1600,2749.593867
-51.702488,1600,2750.419466
-50.204413,1600,2753.106439
-51.560208,1600,2753.910651
-51.058479,1600,2754.803802
-87.900663,262,2754.93674
-41.842275,1600,2755.743502
-33.000385,1600,2757.435324
-51.236365,1600,2758.280419
-37.891997,1600,2759.099205
-40.939369,1600,2759.937755
-28.081885,1600,2760.752242
-66.006533,1223,2762.580324
-27.952978,1600,2763.425914
-41.569939,1600,2764.262588
-51.205355,1600,2765.071685
-51.336334,1600,2765.909331
-51.535907,1600,2766.73455
-88.516038,187,2766.864545
-41.567303,1600,2768.376421
-28.876238,1600,2769.20818
-48.261455,1600,2770.038765
-50.987939,1600,2770.893589
-51.477361,1600,2771.702486
-27.700707,1600,2774.371655
-29.910239,1600,2775.187438
-30.397717,1600,2776.025479
-30.170479,1600,2776.867832
-44.7773,1600,2777.68863
-91.489385,276,2777.860222
-42.378084,1600,2780.222074
2.40416,1600,2781.061453
-40.419342,1600,2781.912053
-90.946231,403,2782.117269
-86.844722,202,2782.2222
-90.277643,249,2782.409801
-87.054022,173,2783.356501
-21.243828,1600,2784.135203
